Gyro values [b-fr]:   2.312   3.046 -14.141 | Abs.  14.649 [dps] @ t=         728202[msec]
Gyro values [b-fr]:   2.250   3.070 -14.136 | Abs.  14.640 [dps] @ t=         729202[msec]
Gyro values [b-fr]:   2.336   3.069 -14.212 | Abs.  14.726 [dps] @ t=         730402[msec]
Gyro values [b-fr]:   2.285   2.949 -14.115 | Abs.  14.599 [dps] @ t=         731402[msec]
Gyro values [b-fr]:   2.214   3.059 -14.105 | Abs.  14.602 [dps] @ t=         732602[msec]
Gyro values [b-fr]:   2.220   3.053 -14.122 | Abs.  14.617 [dps] @ t=         733802[msec]
Gyro values [b-fr]:   2.251   2.987 -13.941 | Abs.  14.434 [dps] @ t=         734802[msec]
Gyro values [b-fr]:   2.097   3.020 -13.950 | Abs.  14.426 [dps] @ t=         736002[msec]
Gyro values [b-fr]:   2.173   3.004 -14.228 | Abs.  14.703 [dps] @ t=         737002[msec]
Gyro values [b-fr]:   2.274   2.975 -14.410 | Abs.  14.889 [dps] @ t=         738202[msec]
Gyro values [b-fr]:   2.240   3.192 -14.182 | Abs.  14.708 [dps] @ t=         739202[msec]
Gyro values [b-fr]:   2.147   3.259 -13.946 | Abs.  14.482 [dps] @ t=         740402[msec]
Gyro values [b-fr]:   2.128   3.098 -13.895 | Abs.  14.394 [dps] @ t=         741402[msec]
Gyro values [b-fr]:   2.254   3.149 -14.096 | Abs.  14.619 [dps] @ t=         742602[msec]
Gyro values [b-fr]:   2.265   3.025 -14.081 | Abs.  14.580 [dps] @ t=         743802[msec]
Gyro values [b-fr]:   2.194   2.888 -14.087 | Abs.  14.546 [dps] @ t=         744802[msec]
Gyro values [b-fr]:   2.344   2.876 -14.117 | Abs.  14.597 [dps] @ t=         746002[msec]
Gyro values [b-fr]:   2.388   2.929 -14.223 | Abs.  14.717 [dps] @ t=         747002[msec]
Gyro values [b-fr]:   2.404   3.037 -14.084 | Abs.  14.607 [dps] @ t=         748202[msec]
Gyro values [b-fr]:   2.310   3.188 -14.163 | Abs.  14.700 [dps] @ t=         749202[msec]
Gyro values [b-fr]:   2.295   3.114 -13.937 | Abs.  14.464 [dps] @ t=         750402[msec]
Gyro values [b-fr]:   2.164   3.070 -13.847 | Abs.  14.347 [dps] @ t=         751402[msec]
Gyro values [b-fr]:   2.188   3.091 -13.920 | Abs.  14.426 [dps] @ t=         752602[msec]
Gyro values [b-fr]:   2.320   3.073 -13.922 | Abs.  14.445 [dps] @ t=         753802[msec]
Gyro values [b-fr]:   2.404   3.027 -14.125 | Abs.  14.644 [dps] @ t=         754802[msec]
Gyro values [b-fr]:   2.242   3.175 -14.330 | Abs.  14.848 [dps] @ t=         756002[msec]
Gyro values [b-fr]:   2.288   3.129 -14.336 | Abs.  14.851 [dps] @ t=         757002[msec]
Gyro values [b-fr]:   2.349   3.192 -14.129 | Abs.  14.674 [dps] @ t=         758202[msec]
Gyro values [b-fr]:   2.240   3.158 -13.954 | Abs.  14.482 [dps] @ t=         759202[msec]
Gyro values [b-fr]:   2.227   3.063 -14.238 | Abs.  14.733 [dps] @ t=         760402[msec]
Gyro values [b-fr]:   2.334   2.986 -14.182 | Abs.  14.680 [dps] @ t=         761402[msec]
Gyro values [b-fr]:   2.393   3.056 -14.136 | Abs.  14.660 [dps] @ t=         762602[msec]
Gyro values [b-fr]:   2.264   3.069 -14.146 | Abs.  14.651 [dps] @ t=         763802[msec]
Gyro values [b-fr]:   2.261   2.965 -14.150 | Abs.  14.633 [dps] @ t=         764802[msec]
Gyro values [b-fr]:   2.356   3.122 -14.047 | Abs.  14.582 [dps] @ t=         766002[msec]
Gyro values [b-fr]:   2.396   3.193 -13.957 | Abs.  14.517 [dps] @ t=         767002[msec]
Gyro values [b-fr]:   2.290   3.197 -13.918 | Abs.  14.463 [dps] @ t=         768202[msec]
Gyro values [b-fr]:   2.229   3.002 -14.082 | Abs.  14.570 [dps] @ t=         769202[msec]
Gyro values [b-fr]:   2.337   2.975 -14.023 | Abs.  14.524 [dps] @ t=         770402[msec]
Gyro values [b-fr]:   2.309   3.145 -13.975 | Abs.  14.510 [dps] @ t=         771402[msec]
Gyro values [b-fr]:   2.217   3.069 -14.209 | Abs.  14.705 [dps] @ t=         772602[msec]
Gyro values [b-fr]:   2.306   3.042 -14.337 | Abs.  14.836 [dps] @ t=         773802[msec]
Gyro values [b-fr]:   2.270   3.150 -14.317 | Abs.  14.834 [dps] @ t=         774802[msec]
Gyro values [b-fr]:   2.276   3.121 -13.978 | Abs.  14.502 [dps] @ t=         776002[msec]
Gyro values [b-fr]:   2.185   3.215 -13.904 | Abs.  14.437 [dps] @ t=         777002[msec]
Gyro values [b-fr]:   2.166   3.292 -14.003 | Abs.  14.547 [dps] @ t=         778202[msec]
Gyro values [b-fr]:   2.307   3.063 -13.992 | Abs.  14.508 [dps] @ t=         779202[msec]
Gyro values [b-fr]:   2.514   3.098 -14.114 | Abs.  14.667 [dps] @ t=         780402[msec]
Gyro values [b-fr]:   2.449   3.097 -14.204 | Abs.  14.743 [dps] @ t=         781402[msec]
Gyro values [b-fr]:   2.373   2.958 -14.216 | Abs.  14.713 [dps] @ t=         782602[msec]
Gyro values [b-fr]:   2.319   2.835 -14.210 | Abs.  14.674 [dps] @ t=         783802[msec]
Gyro values [b-fr]:   2.264   2.890 -14.237 | Abs.  14.703 [dps] @ t=         784802[msec]
Gyro values [b-fr]:   2.374   3.260 -14.147 | Abs.  14.711 [dps] @ t=         786002[msec]
Gyro values [b-fr]:   2.420   3.302 -13.902 | Abs.  14.492 [dps] @ t=         787002[msec]
Gyro values [b-fr]:   2.639   3.098 -13.822 | Abs.  14.409 [dps] @ t=         788202[msec]
Gyro values [b-fr]:   2.559   2.999 -13.985 | Abs.  14.530 [dps] @ t=         789202[msec]
Gyro values [b-fr]:   2.293   3.155 -14.106 | Abs.  14.635 [dps] @ t=         790402[msec]
Gyro values [b-fr]:   2.362   3.202 -13.973 | Abs.  14.528 [dps] @ t=         791402[msec]
Gyro values [b-fr]:   2.425   2.939 -14.148 | Abs.  14.652 [dps] @ t=         792602[msec]
Gyro values [b-fr]:   2.338   3.068 -14.185 | Abs.  14.700 [dps] @ t=         793802[msec]
Gyro values [b-fr]:   2.125   3.157 -14.076 | Abs.  14.581 [dps] @ t=         794802[msec]
Gyro values [b-fr]:   2.309   2.956 -14.105 | Abs.  14.595 [dps] @ t=         796002[msec]
Gyro values [b-fr]:   2.411   3.025 -13.951 | Abs.  14.477 [dps] @ t=         797002[msec]
Gyro values [b-fr]:   2.417   3.132 -13.991 | Abs.  14.540 [dps] @ t=         798202[msec]
Gyro values [b-fr]:   2.396   3.129 -14.170 | Abs.  14.708 [dps] @ t=         799202[msec]
Gyro values [b-fr]:   2.214   3.106 -14.459 | Abs.  14.954 [dps] @ t=         800402[msec]
Gyro values [b-fr]:   2.021   3.009 -14.344 | Abs.  14.795 [dps] @ t=         801402[msec]
Gyro values [b-fr]:   2.216   3.049 -14.334 | Abs.  14.822 [dps] @ t=         802602[msec]
Gyro values [b-fr]:   2.176   3.068 -14.101 | Abs.  14.594 [dps] @ t=         803802[msec]
Gyro values [b-fr]:   2.281   3.197 -13.956 | Abs.  14.498 [dps] @ t=         804802[msec]
Gyro values [b-fr]:   2.141   3.135 -13.948 | Abs.  14.456 [dps] @ t=         806002[msec]
Gyro values [b-fr]:   2.278   2.826 -14.038 | Abs.  14.499 [dps] @ t=         807002[msec]
Gyro values [b-fr]:   2.562   2.910 -14.122 | Abs.  14.645 [dps] @ t=         808202[msec]
Gyro values [b-fr]:   2.611   3.053 -13.897 | Abs.  14.466 [dps] @ t=         809202[msec]
Gyro values [b-fr]:   2.629   3.147 -13.982 | Abs.  14.572 [dps] @ t=         810402[msec]
Gyro values [b-fr]:   2.431   3.037 -14.139 | Abs.  14.664 [dps] @ t=         811402[msec]
Gyro values [b-fr]:   2.230   2.939 -14.115 | Abs.  14.590 [dps] @ t=         812602[msec]
Gyro values [b-fr]:   2.157   3.133 -14.144 | Abs.  14.647 [dps] @ t=         813802[msec]
Gyro values [b-fr]:   2.220   3.082 -13.871 | Abs.  14.382 [dps] @ t=         814802[msec]
Gyro values [b-fr]:   2.119   3.060 -13.977 | Abs.  14.464 [dps] @ t=         816002[msec]
Gyro values [b-fr]:   2.186   2.950 -14.190 | Abs.  14.657 [dps] @ t=         817002[msec]
Gyro values [b-fr]:   2.320   3.079 -14.080 | Abs.  14.598 [dps] @ t=         818202[msec]
Gyro values [b-fr]:   2.392   3.128 -14.066 | Abs.  14.606 [dps] @ t=         819202[msec]
Gyro values [b-fr]:   2.390   3.082 -14.112 | Abs.  14.641 [dps] @ t=         820402[msec]
Gyro values [b-fr]:   2.314   3.116 -14.108 | Abs.  14.633 [dps] @ t=         821402[msec]
Gyro values [b-fr]:   2.268   3.087 -13.957 | Abs.  14.473 [dps] @ t=         822602[msec]
Gyro values [b-fr]:   2.105   3.191 -13.830 | Abs.  14.349 [dps] @ t=         823802[msec]
Gyro values [b-fr]:   2.265   2.947 -14.059 | Abs.  14.543 [dps] @ t=         824802[msec]
Gyro values [b-fr]:   2.448   2.854 -14.248 | Abs.  14.735 [dps] @ t=         826002[msec]
Gyro values [b-fr]:   2.243   3.046 -13.991 | Abs.  14.493 [dps] @ t=         827002[msec]
Gyro values [b-fr]:   2.215   3.001 -13.888 | Abs.  14.380 [dps] @ t=         828202[msec]
Gyro values [b-fr]:   2.222   3.069 -13.995 | Abs.  14.499 [dps] @ t=         829202[msec]
Gyro values [b-fr]:   2.208   3.096 -14.134 | Abs.  14.636 [dps] @ t=         830402[msec]
Gyro values [b-fr]:   2.157   3.133 -14.039 | Abs.  14.546 [dps] @ t=         831402[msec]
Gyro values [b-fr]:   2.139   3.041 -14.066 | Abs.  14.549 [dps] @ t=         832602[msec]
Gyro values [b-fr]:   2.185   3.109 -14.102 | Abs.  14.605 [dps] @ t=         833802[msec]
Gyro values [b-fr]:   2.401   3.057 -14.091 | Abs.  14.617 [dps] @ t=         834802[msec]
Gyro values [b-fr]:   2.388   2.998 -14.120 | Abs.  14.631 [dps] @ t=         836002[msec]
Gyro values [b-fr]:   2.269   3.150 -14.212 | Abs.  14.732 [dps] @ t=         837002[msec]
Gyro values [b-fr]:   2.362   3.190 -14.083 | Abs.  14.632 [dps] @ t=         838202[msec]
Gyro values [b-fr]:   2.320   3.170 -13.984 | Abs.  14.526 [dps] @ t=         839202[msec]
Gyro values [b-fr]:   2.144   3.185 -13.953 | Abs.  14.471 [dps] @ t=         840402[msec]
Gyro values [b-fr]:   2.231   3.216 -14.065 | Abs.  14.599 [dps] @ t=         841602[msec]
Gyro values [b-fr]:   2.314   3.147 -13.980 | Abs.  14.515 [dps] @ t=         842602[msec]
Gyro values [b-fr]:   2.242   3.059 -13.997 | Abs.  14.502 [dps] @ t=         843802[msec]
Gyro values [b-fr]:   2.315   3.062 -14.212 | Abs.  14.721 [dps] @ t=         844802[msec]
Gyro values [b-fr]:   2.244   3.199 -14.128 | Abs.  14.658 [dps] @ t=         846002[msec]
Gyro values [b-fr]:   2.233   3.202 -13.957 | Abs.  14.493 [dps] @ t=         847002[msec]
Gyro values [b-fr]:   2.298   3.173 -14.192 | Abs.  14.723 [dps] @ t=         848202[msec]
Gyro values [b-fr]:   2.244   3.125 -14.268 | Abs.  14.777 [dps] @ t=         849202[msec]
Gyro values [b-fr]:   2.251   3.050 -13.958 | Abs.  14.464 [dps] @ t=         850402[msec]
Gyro values [b-fr]:   2.270   3.083 -14.034 | Abs.  14.547 [dps] @ t=         851602[msec]
Gyro values [b-fr]:   2.320   2.957 -14.027 | Abs.  14.522 [dps] @ t=         852602[msec]
Gyro values [b-fr]:   2.281   2.908 -14.129 | Abs.  14.604 [dps] @ t=         853802[msec]
Gyro values [b-fr]:   2.306   2.973 -14.256 | Abs.  14.745 [dps] @ t=         854802[msec]
Gyro values [b-fr]:   2.327   3.245 -13.964 | Abs.  14.524 [dps] @ t=         856002[msec]
Gyro values [b-fr]:   2.382   3.116 -13.964 | Abs.  14.504 [dps] @ t=         857002[msec]
Gyro values [b-fr]:   2.494   3.033 -14.167 | Abs.  14.701 [dps] @ t=         858202[msec]
Gyro values [b-fr]:   2.352   3.265 -14.050 | Abs.  14.615 [dps] @ t=         859202[msec]
Gyro values [b-fr]:   2.221   3.265 -13.836 | Abs.  14.389 [dps] @ t=         860402[msec]
Gyro values [b-fr]:   2.304   3.118 -13.964 | Abs.  14.492 [dps] @ t=         861602[msec]
Gyro values [b-fr]:   2.424   2.989 -14.287 | Abs.  14.796 [dps] @ t=         862602[msec]
Gyro values [b-fr]:   2.442   3.090 -14.373 | Abs.  14.903 [dps] @ t=         863802[msec]
Gyro values [b-fr]:   2.313   3.296 -14.213 | Abs.  14.773 [dps] @ t=         864802[msec]
Gyro values [b-fr]:   2.239   3.279 -14.032 | Abs.  14.583 [dps] @ t=         866002[msec]
Gyro values [b-fr]:   2.233   2.996 -13.947 | Abs.  14.439 [dps] @ t=         867002[msec]
Gyro values [b-fr]:   2.254   3.104 -14.137 | Abs.  14.648 [dps] @ t=         868202[msec]
Gyro values [b-fr]:   2.335   3.252 -14.196 | Abs.  14.750 [dps] @ t=         869202[msec]
Gyro values [b-fr]:   2.400   3.076 -14.315 | Abs.  14.837 [dps] @ t=         870402[msec]
Gyro values [b-fr]:   2.266   2.937 -14.374 | Abs.  14.846 [dps] @ t=         871602[msec]
Gyro values [b-fr]:   2.292   2.925 -14.106 | Abs.  14.587 [dps] @ t=         872602[msec]
Gyro values [b-fr]:   2.279   3.016 -13.963 | Abs.  14.466 [dps] @ t=         873802[msec]
Gyro values [b-fr]:   2.169   3.102 -14.047 | Abs.  14.548 [dps] @ t=         874802[msec]
Gyro values [b-fr]:   2.357   3.017 -14.298 | Abs.  14.802 [dps] @ t=         876002[msec]
Gyro values [b-fr]:   2.565   3.160 -14.183 | Abs.  14.755 [dps] @ t=         877002[msec]
Gyro values [b-fr]:   2.596   3.088 -13.798 | Abs.  14.376 [dps] @ t=         878202[msec]
Gyro values [b-fr]:   2.411   3.076 -13.897 | Abs.  14.436 [dps] @ t=         879202[msec]
Gyro values [b-fr]:   2.404   2.962 -14.104 | Abs.  14.611 [dps] @ t=         880402[msec]
Gyro values [b-fr]:   2.458   2.943 -14.316 | Abs.  14.821 [dps] @ t=         881602[msec]
Gyro values [b-fr]:   2.284   3.049 -14.107 | Abs.  14.612 [dps] @ t=         882602[msec]
Gyro values [b-fr]:   2.252   3.026 -14.065 | Abs.  14.562 [dps] @ t=         883802[msec]
Gyro values [b-fr]:   2.182   3.039 -14.097 | Abs.  14.585 [dps] @ t=         884802[msec]
Gyro values [b-fr]:   2.323   3.003 -14.193 | Abs.  14.692 [dps] @ t=         886006[msec]
Gyro values [b-fr]:   2.293   2.762 -14.412 | Abs.  14.853 [dps] @ t=         887006[msec]
Gyro values [b-fr]:   2.292   2.990 -14.171 | Abs.  14.664 [dps] @ t=         888206[msec]
Gyro values [b-fr]:   2.276   3.111 -14.060 | Abs.  14.579 [dps] @ t=         889206[msec]
Gyro values [b-fr]:   2.159   3.162 -14.066 | Abs.  14.577 [dps] @ t=         890406[msec]
Gyro values [b-fr]:   2.107   3.092 -14.057 | Abs.  14.546 [dps] @ t=         891406[msec]
Gyro values [b-fr]:   2.221   2.969 -14.030 | Abs.  14.511 [dps] @ t=         892606[msec]
Gyro values [b-fr]:   2.423   3.127 -14.084 | Abs.  14.629 [dps] @ t=         893806[msec]
Gyro values [b-fr]:   2.382   3.188 -14.132 | Abs.  14.682 [dps] @ t=         894806[msec]
Gyro values [b-fr]:   2.235   3.062 -14.092 | Abs.  14.593 [dps] @ t=         896006[msec]
Gyro values [b-fr]:   2.358   3.023 -14.290 | Abs.  14.795 [dps] @ t=         897006[msec]
Gyro values [b-fr]:   2.309   3.093 -14.341 | Abs.  14.852 [dps] @ t=         898206[msec]
Gyro values [b-fr]:   2.264   3.118 -14.180 | Abs.  14.694 [dps] @ t=         899206[msec]
Gyro values [b-fr]:   2.264   3.212 -14.055 | Abs.  14.594 [dps] @ t=         900406[msec]
Gyro values [b-fr]:   2.225   3.059 -14.160 | Abs.  14.657 [dps] @ t=         901606[msec]
Gyro values [b-fr]:   2.351   2.907 -14.144 | Abs.  14.630 [dps] @ t=         902606[msec]
Gyro values [b-fr]:   2.264   2.989 -14.240 | Abs.  14.725 [dps] @ t=         903806[msec]
Gyro values [b-fr]:   2.177   3.118 -14.173 | Abs.  14.674 [dps] @ t=         904806[msec]
Gyro values [b-fr]:   2.077   3.216 -14.094 | Abs.  14.604 [dps] @ t=         906006[msec]
Gyro values [b-fr]:   2.055   3.048 -14.219 | Abs.  14.686 [dps] @ t=         907006[msec]
Gyro values [b-fr]:   2.329   3.108 -14.284 | Abs.  14.803 [dps] @ t=         908206[msec]
Gyro values [b-fr]:   2.176   3.140 -14.120 | Abs.  14.628 [dps] @ t=         909206[msec]
Gyro values [b-fr]:   2.217   3.111 -14.011 | Abs.  14.523 [dps] @ t=         910406[msec]
Gyro values [b-fr]:   2.460   2.995 -14.292 | Abs.  14.809 [dps] @ t=         911606[msec]
Gyro values [b-fr]:   2.382   3.057 -14.380 | Abs.  14.893 [dps] @ t=         912606[msec]
Gyro values [b-fr]:   2.233   3.045 -14.235 | Abs.  14.728 [dps] @ t=         913806[msec]
Gyro values [b-fr]:   2.132   3.061 -14.094 | Abs.  14.579 [dps] @ t=         914806[msec]
Gyro values [b-fr]:   2.320   3.030 -14.093 | Abs.  14.600 [dps] @ t=         916006[msec]
Gyro values [b-fr]:   2.406   3.076 -14.218 | Abs.  14.744 [dps] @ t=         917006[msec]
Gyro values [b-fr]:   2.334   3.194 -14.153 | Abs.  14.695 [dps] @ t=         918206[msec]
Gyro values [b-fr]:   2.226   3.161 -14.250 | Abs.  14.765 [dps] @ t=         919206[msec]
Gyro values [b-fr]:   2.180   3.013 -14.235 | Abs.  14.713 [dps] @ t=         920406[msec]
Gyro values [b-fr]:   2.162   3.005 -14.190 | Abs.  14.665 [dps] @ t=         921606[msec]
Gyro values [b-fr]:   2.146   3.073 -14.006 | Abs.  14.499 [dps] @ t=         922606[msec]
Gyro values [b-fr]:   2.145   3.144 -14.085 | Abs.  14.590 [dps] @ t=         923806[msec]
Gyro values [b-fr]:   2.291   3.064 -14.303 | Abs.  14.806 [dps] @ t=         924806[msec]
Gyro values [b-fr]:   2.453   3.114 -14.245 | Abs.  14.786 [dps] @ t=         926006[msec]
Gyro values [b-fr]:   2.281   3.258 -13.990 | Abs.  14.545 [dps] @ t=         927006[msec]
Gyro values [b-fr]:   2.215   3.077 -13.925 | Abs.  14.432 [dps] @ t=         928206[msec]
Gyro values [b-fr]:   2.292   2.969 -13.896 | Abs.  14.393 [dps] @ t=         929206[msec]
Gyro values [b-fr]:   2.292   2.972 -14.318 | Abs.  14.801 [dps] @ t=         930406[msec]
Gyro values [b-fr]:   2.089   2.892 -14.404 | Abs.  14.839 [dps] @ t=         931606[msec]
Gyro values [b-fr]:   2.137   2.934 -14.346 | Abs.  14.798 [dps] @ t=         932606[msec]
Gyro values [b-fr]:   2.241   2.931 -14.106 | Abs.  14.580 [dps] @ t=         933806[msec]
Gyro values [b-fr]:   2.309   2.936 -13.902 | Abs.  14.395 [dps] @ t=         934806[msec]
Gyro values [b-fr]:   2.313   3.187 -14.009 | Abs.  14.552 [dps] @ t=         936006[msec]
Gyro values [b-fr]:   2.242   3.167 -14.168 | Abs.  14.690 [dps] @ t=         937006[msec]
Gyro values [b-fr]:   2.296   3.037 -14.203 | Abs.  14.704 [dps] @ t=         938206[msec]
Gyro values [b-fr]:   2.438   3.110 -14.297 | Abs.  14.833 [dps] @ t=         939206[msec]
Gyro values [b-fr]:   2.410   3.122 -14.335 | Abs.  14.868 [dps] @ t=         940406[msec]
Gyro values [b-fr]:   2.304   3.064 -14.165 | Abs.  14.675 [dps] @ t=         941606[msec]
Gyro values [b-fr]:   2.026   3.176 -13.986 | Abs.  14.485 [dps] @ t=         942606[msec]
Gyro values [b-fr]:   2.066   3.108 -13.788 | Abs.  14.284 [dps] @ t=         943806[msec]
Gyro values [b-fr]:   2.333   3.101 -13.889 | Abs.  14.421 [dps] @ t=         944806[msec]
Gyro values [b-fr]:   2.521   3.121 -14.122 | Abs.  14.680 [dps] @ t=         946006[msec]
Gyro values [b-fr]:   2.192   3.073 -14.004 | Abs.  14.504 [dps] @ t=         947006[msec]
Gyro values [b-fr]:   2.323   2.915 -13.905 | Abs.  14.396 [dps] @ t=         948206[msec]
Gyro values [b-fr]:   2.424   2.953 -14.198 | Abs.  14.703 [dps] @ t=         949206[msec]
Gyro values [b-fr]:   2.435   2.969 -14.304 | Abs.  14.810 [dps] @ t=         950406[msec]
Gyro values [b-fr]:   2.309   3.053 -14.049 | Abs.  14.561 [dps] @ t=         951606[msec]
Gyro values [b-fr]:   2.311   3.063 -14.081 | Abs.  14.595 [dps] @ t=         952606[msec]
Gyro values [b-fr]:   2.360   3.035 -14.193 | Abs.  14.705 [dps] @ t=         953806[msec]
Gyro values [b-fr]:   2.344   3.146 -14.139 | Abs.  14.673 [dps] @ t=         954806[msec]
Gyro values [b-fr]:   2.130   3.180 -14.115 | Abs.  14.624 [dps] @ t=         956006[msec]
Gyro values [b-fr]:   2.374   3.026 -14.204 | Abs.  14.715 [dps] @ t=         957006[msec]
Gyro values [b-fr]:   2.585   2.985 -14.156 | Abs.  14.696 [dps] @ t=         958206[msec]
Gyro values [b-fr]:   2.397   3.078 -14.068 | Abs.  14.599 [dps] @ t=         959206[msec]
Gyro values [b-fr]:   2.243   3.183 -13.842 | Abs.  14.379 [dps] @ t=         960406[msec]
Gyro values [b-fr]:   2.256   3.213 -13.996 | Abs.  14.537 [dps] @ t=         961606[msec]
Gyro values [b-fr]:   2.282   3.121 -14.143 | Abs.  14.662 [dps] @ t=         962606[msec]
Gyro values [b-fr]:   2.325   3.327 -14.029 | Abs.  14.604 [dps] @ t=         963806[msec]
Gyro values [b-fr]:   2.257   3.324 -13.751 | Abs.  14.326 [dps] @ t=         964806[msec]
Gyro values [b-fr]:   2.164   3.070 -14.062 | Abs.  14.555 [dps] @ t=         966006[msec]
Gyro values [b-fr]:   2.432   2.969 -14.247 | Abs.  14.755 [dps] @ t=         967006[msec]
Gyro values [b-fr]:   2.490   3.157 -14.302 | Abs.  14.856 [dps] @ t=         968206[msec]
Gyro values [b-fr]:   2.395   3.207 -14.290 | Abs.  14.840 [dps] @ t=         969206[msec]
Gyro values [b-fr]:   2.386   2.897 -13.985 | Abs.  14.480 [dps] @ t=         970406[msec]
Gyro values [b-fr]:   2.337   2.978 -14.063 | Abs.  14.564 [dps] @ t=         971406[msec]
Gyro values [b-fr]:   2.184   3.201 -14.012 | Abs.  14.538 [dps] @ t=         972606[msec]
Gyro values [b-fr]:   2.218   3.183 -13.938 | Abs.  14.468 [dps] @ t=         973806[msec]
Gyro values [b-fr]:   2.243   3.202 -13.879 | Abs.  14.420 [dps] @ t=         974806[msec]
Gyro values [b-fr]:   2.278   3.034 -14.226 | Abs.  14.723 [dps] @ t=         976006[msec]
Gyro values [b-fr]:   2.305   3.069 -14.312 | Abs.  14.818 [dps] @ t=         977006[msec]
Gyro values [b-fr]:   2.366   3.218 -14.160 | Abs.  14.713 [dps] @ t=         978206[msec]
Gyro values [b-fr]:   2.439   3.261 -14.233 | Abs.  14.804 [dps] @ t=         979206[msec]
Gyro values [b-fr]:   2.413   3.101 -14.052 | Abs.  14.591 [dps] @ t=         980406[msec]
Gyro values [b-fr]:   2.329   3.048 -14.008 | Abs.  14.524 [dps] @ t=         981606[msec]
Gyro values [b-fr]:   2.235   3.244 -14.021 | Abs.  14.564 [dps] @ t=         982606[msec]
Gyro values [b-fr]:   2.243   3.285 -13.842 | Abs.  14.403 [dps] @ t=         983806[msec]
Gyro values [b-fr]:   2.255   3.249 -13.704 | Abs.  14.263 [dps] @ t=         984806[msec]
Gyro values [b-fr]:   2.270   3.019 -14.086 | Abs.  14.583 [dps] @ t=         986006[msec]
Gyro values [b-fr]:   2.421   2.925 -14.192 | Abs.  14.691 [dps] @ t=         987006[msec]
Gyro values [b-fr]:   2.359   2.994 -14.145 | Abs.  14.650 [dps] @ t=         988206[msec]
Gyro values [b-fr]:   2.338   3.038 -13.978 | Abs.  14.494 [dps] @ t=         989206[msec]
Gyro values [b-fr]:   2.294   3.090 -14.024 | Abs.  14.542 [dps] @ t=         990406[msec]
Gyro values [b-fr]:   2.276   3.129 -13.987 | Abs.  14.512 [dps] @ t=         991406[msec]
Gyro values [b-fr]:   2.207   3.286 -13.844 | Abs.  14.399 [dps] @ t=         992606[msec]
Gyro values [b-fr]:   2.170   3.188 -13.954 | Abs.  14.477 [dps] @ t=         993806[msec]
Gyro values [b-fr]:   2.294   2.871 -14.118 | Abs.  14.589 [dps] @ t=         994806[msec]
Gyro values [b-fr]:   2.404   2.988 -14.248 | Abs.  14.756 [dps] @ t=         996006[msec]
Gyro values [b-fr]:   2.333   3.221 -14.107 | Abs.  14.657 [dps] @ t=         997006[msec]
Gyro values [b-fr]:   2.319   2.987 -13.972 | Abs.  14.475 [dps] @ t=         998206[msec]
Gyro values [b-fr]:   2.384   3.072 -14.005 | Abs.  14.535 [dps] @ t=         999206[msec]
Gyro values [b-fr]:   2.284   3.167 -13.989 | Abs.  14.524 [dps] @ t=        1000406[msec]
