Gyro values [b-fr]:  -0.446  -0.546 -15.998 | Abs.  16.013 [dps] @ t=        1198408[msec]
Gyro values [b-fr]:  -0.549  -0.506 -15.716 | Abs.  15.734 [dps] @ t=        1199608[msec]
Gyro values [b-fr]:  -0.459  -0.393 -15.794 | Abs.  15.805 [dps] @ t=        1200608[msec]
Gyro values [b-fr]:  -0.362  -0.248 -15.964 | Abs.  15.970 [dps] @ t=        1201808[msec]
Gyro values [b-fr]:  -0.434  -0.035 -15.732 | Abs.  15.738 [dps] @ t=        1203008[msec]
Gyro values [b-fr]:  -0.462   0.113 -15.799 | Abs.  15.806 [dps] @ t=        1204008[msec]
Gyro values [b-fr]:  -0.300  -0.069 -15.939 | Abs.  15.942 [dps] @ t=        1205208[msec]
Gyro values [b-fr]:  -0.235  -0.217 -16.048 | Abs.  16.052 [dps] @ t=        1206208[msec]
Gyro values [b-fr]:  -0.380  -0.409 -15.956 | Abs.  15.966 [dps] @ t=        1207408[msec]
Gyro values [b-fr]:  -0.377  -0.409 -15.952 | Abs.  15.962 [dps] @ t=        1208408[msec]
Gyro values [b-fr]:  -0.437  -0.140 -15.861 | Abs.  15.868 [dps] @ t=        1209608[msec]
Gyro values [b-fr]:  -0.542  -0.198 -16.035 | Abs.  16.046 [dps] @ t=        1210608[msec]
Gyro values [b-fr]:  -0.539  -0.138 -15.942 | Abs.  15.952 [dps] @ t=        1211808[msec]
Gyro values [b-fr]:  -0.631  -0.080 -15.879 | Abs.  15.892 [dps] @ t=        1213008[msec]
Gyro values [b-fr]:  -0.524  -0.258 -16.080 | Abs.  16.090 [dps] @ t=        1214008[msec]
Gyro values [b-fr]:  -0.204  -0.417 -16.208 | Abs.  16.214 [dps] @ t=        1215208[msec]
Gyro values [b-fr]:  -0.358  -0.360 -16.124 | Abs.  16.132 [dps] @ t=        1216208[msec]
Gyro values [b-fr]:  -0.518  -0.169 -15.906 | Abs.  15.915 [dps] @ t=        1217408[msec]
Gyro values [b-fr]:  -0.439  -0.269 -15.655 | Abs.  15.663 [dps] @ t=        1218408[msec]
Gyro values [b-fr]:  -0.541  -0.241 -15.853 | Abs.  15.864 [dps] @ t=        1219608[msec]
Gyro values [b-fr]:  -0.523  -0.089 -16.215 | Abs.  16.224 [dps] @ t=        1220608[msec]
Gyro values [b-fr]:  -0.465  -0.253 -16.122 | Abs.  16.131 [dps] @ t=        1221808[msec]
Gyro values [b-fr]:  -0.382  -0.377 -15.936 | Abs.  15.945 [dps] @ t=        1223008[msec]
Gyro values [b-fr]:  -0.302  -0.209 -16.007 | Abs.  16.011 [dps] @ t=        1224008[msec]
Gyro values [b-fr]:  -0.312  -0.132 -16.012 | Abs.  16.016 [dps] @ t=        1225208[msec]
Gyro values [b-fr]:  -0.332  -0.129 -15.794 | Abs.  15.798 [dps] @ t=        1226208[msec]
Gyro values [b-fr]:  -0.381  -0.127 -15.632 | Abs.  15.637 [dps] @ t=        1227408[msec]
Gyro values [b-fr]:  -0.507  -0.213 -15.908 | Abs.  15.918 [dps] @ t=        1228408[msec]
Gyro values [b-fr]:  -0.521  -0.320 -16.082 | Abs.  16.094 [dps] @ t=        1229608[msec]
Gyro values [b-fr]:  -0.633  -0.350 -16.010 | Abs.  16.026 [dps] @ t=        1230808[msec]
Gyro values [b-fr]:  -0.538  -0.248 -15.998 | Abs.  16.009 [dps] @ t=        1231808[msec]
Gyro values [b-fr]:  -0.462  -0.266 -16.005 | Abs.  16.013 [dps] @ t=        1233008[msec]
Gyro values [b-fr]:  -0.383  -0.346 -15.852 | Abs.  15.861 [dps] @ t=        1234008[msec]
Gyro values [b-fr]:  -0.414  -0.178 -15.820 | Abs.  15.826 [dps] @ t=        1235208[msec]
Gyro values [b-fr]:  -0.473  -0.180 -15.935 | Abs.  15.943 [dps] @ t=        1236208[msec]
Gyro values [b-fr]:  -0.421  -0.251 -16.045 | Abs.  16.052 [dps] @ t=        1237408[msec]
Gyro values [b-fr]:  -0.467  -0.379 -16.125 | Abs.  16.137 [dps] @ t=        1238408[msec]
Gyro values [b-fr]:  -0.281  -0.310 -16.146 | Abs.  16.152 [dps] @ t=        1239608[msec]
Gyro values [b-fr]:  -0.150  -0.355 -16.094 | Abs.  16.098 [dps] @ t=        1240808[msec]
Gyro values [b-fr]:  -0.359  -0.241 -15.959 | Abs.  15.965 [dps] @ t=        1241808[msec]
Gyro values [b-fr]:  -0.530  -0.169 -16.012 | Abs.  16.021 [dps] @ t=        1243008[msec]
Gyro values [b-fr]:  -0.542  -0.051 -16.101 | Abs.  16.110 [dps] @ t=        1244008[msec]
Gyro values [b-fr]:  -0.523  -0.135 -16.046 | Abs.  16.055 [dps] @ t=        1245208[msec]
Gyro values [b-fr]:  -0.365  -0.294 -15.813 | Abs.  15.820 [dps] @ t=        1246208[msec]
Gyro values [b-fr]:  -0.288  -0.493 -15.917 | Abs.  15.927 [dps] @ t=        1247408[msec]
Gyro values [b-fr]:  -0.320  -0.621 -15.950 | Abs.  15.966 [dps] @ t=        1248408[msec]
Gyro values [b-fr]:  -0.355  -0.424 -15.976 | Abs.  15.985 [dps] @ t=        1249608[msec]
Gyro values [b-fr]:  -0.342  -0.319 -15.984 | Abs.  15.990 [dps] @ t=        1250808[msec]
Gyro values [b-fr]:  -0.464  -0.102 -15.943 | Abs.  15.950 [dps] @ t=        1251808[msec]
Gyro values [b-fr]:  -0.504  -0.090 -15.996 | Abs.  16.004 [dps] @ t=        1253008[msec]
Gyro values [b-fr]:  -0.536  -0.291 -15.859 | Abs.  15.871 [dps] @ t=        1254008[msec]
Gyro values [b-fr]:  -0.511  -0.381 -16.061 | Abs.  16.073 [dps] @ t=        1255208[msec]
Gyro values [b-fr]:  -0.492  -0.310 -15.946 | Abs.  15.957 [dps] @ t=        1256208[msec]
Gyro values [b-fr]:  -0.405  -0.219 -15.735 | Abs.  15.742 [dps] @ t=        1257408[msec]
Gyro values [b-fr]:  -0.421  -0.157 -15.802 | Abs.  15.808 [dps] @ t=        1258408[msec]
Gyro values [b-fr]:  -0.570  -0.128 -15.673 | Abs.  15.684 [dps] @ t=        1259608[msec]
Gyro values [b-fr]:  -0.565  -0.098 -15.827 | Abs.  15.837 [dps] @ t=        1260808[msec]
Gyro values [b-fr]:  -0.601  -0.077 -15.907 | Abs.  15.919 [dps] @ t=        1261808[msec]
Gyro values [b-fr]:  -0.583  -0.231 -15.951 | Abs.  15.964 [dps] @ t=        1263008[msec]
Gyro values [b-fr]:  -0.372  -0.195 -16.108 | Abs.  16.113 [dps] @ t=        1264008[msec]
Gyro values [b-fr]:  -0.241  -0.203 -15.937 | Abs.  15.940 [dps] @ t=        1265208[msec]
Gyro values [b-fr]:  -0.272  -0.347 -15.795 | Abs.  15.802 [dps] @ t=        1266208[msec]
Gyro values [b-fr]:  -0.456  -0.308 -16.192 | Abs.  16.201 [dps] @ t=        1267408[msec]
Gyro values [b-fr]:  -0.455  -0.206 -16.202 | Abs.  16.210 [dps] @ t=        1268408[msec]
Gyro values [b-fr]:  -0.569  -0.161 -16.080 | Abs.  16.091 [dps] @ t=        1269608[msec]
Gyro values [b-fr]:  -0.584  -0.315 -15.943 | Abs.  15.957 [dps] @ t=        1270808[msec]
Gyro values [b-fr]:  -0.436  -0.224 -15.863 | Abs.  15.870 [dps] @ t=        1271808[msec]
Gyro values [b-fr]:  -0.298  -0.117 -15.956 | Abs.  15.959 [dps] @ t=        1273008[msec]
Gyro values [b-fr]:  -0.350  -0.100 -16.283 | Abs.  16.287 [dps] @ t=        1274008[msec]
Gyro values [b-fr]:  -0.368   0.116 -15.900 | Abs.  15.905 [dps] @ t=        1275208[msec]
Gyro values [b-fr]:  -0.479   0.049 -15.861 | Abs.  15.868 [dps] @ t=        1276208[msec]
Gyro values [b-fr]:  -0.536  -0.025 -15.986 | Abs.  15.995 [dps] @ t=        1277408[msec]
Gyro values [b-fr]:  -0.563  -0.254 -15.953 | Abs.  15.965 [dps] @ t=        1278408[msec]
Gyro values [b-fr]:  -0.488  -0.130 -15.925 | Abs.  15.933 [dps] @ t=        1279608[msec]
Gyro values [b-fr]:  -0.325  -0.101 -16.152 | Abs.  16.155 [dps] @ t=        1280808[msec]
Gyro values [b-fr]:  -0.289  -0.227 -16.021 | Abs.  16.025 [dps] @ t=        1281808[msec]
Gyro values [b-fr]:  -0.393  -0.170 -15.949 | Abs.  15.955 [dps] @ t=        1283008[msec]
Gyro values [b-fr]:  -0.462   0.010 -15.740 | Abs.  15.747 [dps] @ t=        1284008[msec]
Gyro values [b-fr]:  -0.595  -0.046 -15.953 | Abs.  15.964 [dps] @ t=        1285208[msec]
Gyro values [b-fr]:  -0.609  -0.224 -16.300 | Abs.  16.313 [dps] @ t=        1286208[msec]
Gyro values [b-fr]:  -0.478  -0.343 -15.961 | Abs.  15.972 [dps] @ t=        1287408[msec]
Gyro values [b-fr]:  -0.499  -0.427 -15.958 | Abs.  15.972 [dps] @ t=        1288608[msec]
Gyro values [b-fr]:  -0.282  -0.390 -15.959 | Abs.  15.966 [dps] @ t=        1289608[msec]
Gyro values [b-fr]:  -0.403  -0.118 -15.822 | Abs.  15.827 [dps] @ t=        1290808[msec]
Gyro values [b-fr]:  -0.664  -0.129 -16.016 | Abs.  16.030 [dps] @ t=        1291808[msec]
Gyro values [b-fr]:  -0.586  -0.088 -16.024 | Abs.  16.035 [dps] @ t=        1293008[msec]
Gyro values [b-fr]:  -0.430  -0.224 -15.932 | Abs.  15.939 [dps] @ t=        1294008[msec]
Gyro values [b-fr]:  -0.347  -0.272 -16.168 | Abs.  16.174 [dps] @ t=        1295208[msec]
Gyro values [b-fr]:  -0.320  -0.156 -15.958 | Abs.  15.962 [dps] @ t=        1296208[msec]
Gyro values [b-fr]:  -0.361  -0.157 -15.912 | Abs.  15.917 [dps] @ t=        1297408[msec]
Gyro values [b-fr]:  -0.402  -0.430 -15.847 | Abs.  15.858 [dps] @ t=        1298608[msec]
Gyro values [b-fr]:  -0.535  -0.277 -16.026 | Abs.  16.037 [dps] @ t=        1299608[msec]
Gyro values [b-fr]:  -0.543  -0.089 -15.913 | Abs.  15.922 [dps] @ t=        1300808[msec]
Gyro values [b-fr]:  -0.496  -0.050 -15.882 | Abs.  15.890 [dps] @ t=        1301808[msec]
Gyro values [b-fr]:  -0.535  -0.143 -15.923 | Abs.  15.933 [dps] @ t=        1303008[msec]
Gyro values [b-fr]:  -0.365  -0.277 -15.949 | Abs.  15.955 [dps] @ t=        1304008[msec]
Gyro values [b-fr]:  -0.332  -0.188 -15.971 | Abs.  15.976 [dps] @ t=        1305208[msec]
Gyro values [b-fr]:  -0.415  -0.102 -15.745 | Abs.  15.750 [dps] @ t=        1306208[msec]
Gyro values [b-fr]:  -0.376  -0.067 -15.785 | Abs.  15.790 [dps] @ t=        1307408[msec]
Gyro values [b-fr]:  -0.498  -0.167 -15.873 | Abs.  15.882 [dps] @ t=        1308608[msec]
Gyro values [b-fr]:  -0.525  -0.165 -15.907 | Abs.  15.917 [dps] @ t=        1309608[msec]
Gyro values [b-fr]:  -0.403  -0.413 -15.812 | Abs.  15.823 [dps] @ t=        1310808[msec]
Gyro values [b-fr]:  -0.258  -0.195 -15.878 | Abs.  15.881 [dps] @ t=        1311808[msec]
Gyro values [b-fr]:  -0.298  -0.331 -15.918 | Abs.  15.924 [dps] @ t=        1313008[msec]
Gyro values [b-fr]:  -0.269  -0.296 -15.831 | Abs.  15.836 [dps] @ t=        1314008[msec]
Gyro values [b-fr]:  -0.454  -0.136 -15.772 | Abs.  15.779 [dps] @ t=        1315208[msec]
Gyro values [b-fr]:  -0.591  -0.074 -15.840 | Abs.  15.851 [dps] @ t=        1316208[msec]
Gyro values [b-fr]:  -0.503  -0.109 -16.171 | Abs.  16.179 [dps] @ t=        1317408[msec]
Gyro values [b-fr]:  -0.482  -0.180 -16.001 | Abs.  16.009 [dps] @ t=        1318608[msec]
Gyro values [b-fr]:  -0.389  -0.312 -16.043 | Abs.  16.051 [dps] @ t=        1319608[msec]
Gyro values [b-fr]:  -0.405  -0.456 -16.384 | Abs.  16.396 [dps] @ t=        1320808[msec]
Gyro values [b-fr]:  -0.433  -0.465 -15.806 | Abs.  15.819 [dps] @ t=        1321808[msec]
Gyro values [b-fr]:  -0.459  -0.342 -15.749 | Abs.  15.759 [dps] @ t=        1323008[msec]
Gyro values [b-fr]:  -0.521  -0.307 -16.005 | Abs.  16.017 [dps] @ t=        1324008[msec]
Gyro values [b-fr]:  -0.508  -0.295 -16.161 | Abs.  16.172 [dps] @ t=        1325208[msec]
Gyro values [b-fr]:  -0.549  -0.171 -16.089 | Abs.  16.099 [dps] @ t=        1326208[msec]
Gyro values [b-fr]:  -0.549  -0.445 -15.971 | Abs.  15.987 [dps] @ t=        1327408[msec]
Gyro values [b-fr]:  -0.434  -0.304 -16.179 | Abs.  16.187 [dps] @ t=        1328608[msec]
Gyro values [b-fr]:  -0.425  -0.315 -15.886 | Abs.  15.894 [dps] @ t=        1329608[msec]
Gyro values [b-fr]:  -0.438  -0.066 -15.781 | Abs.  15.787 [dps] @ t=        1330808[msec]
Gyro values [b-fr]:  -0.508  -0.066 -15.702 | Abs.  15.710 [dps] @ t=        1331808[msec]
Gyro values [b-fr]:  -0.620  -0.283 -15.928 | Abs.  15.943 [dps] @ t=        1333008[msec]
Gyro values [b-fr]:  -0.563  -0.357 -16.180 | Abs.  16.194 [dps] @ t=        1334008[msec]
Gyro values [b-fr]:  -0.546  -0.278 -16.082 | Abs.  16.094 [dps] @ t=        1335208[msec]
Gyro values [b-fr]:  -0.443  -0.192 -16.069 | Abs.  16.077 [dps] @ t=        1336208[msec]
Gyro values [b-fr]:  -0.178  -0.321 -16.068 | Abs.  16.073 [dps] @ t=        1337408[msec]
Gyro values [b-fr]:  -0.386  -0.269 -15.788 | Abs.  15.795 [dps] @ t=        1338608[msec]
Gyro values [b-fr]:  -0.600  -0.118 -15.732 | Abs.  15.744 [dps] @ t=        1339608[msec]
Gyro values [b-fr]:  -0.538  -0.081 -15.598 | Abs.  15.607 [dps] @ t=        1340808[msec]
Gyro values [b-fr]:  -0.507  -0.092 -15.809 | Abs.  15.818 [dps] @ t=        1341808[msec]
Gyro values [b-fr]:  -0.432  -0.182 -15.718 | Abs.  15.725 [dps] @ t=        1343008[msec]
Gyro values [b-fr]:  -0.454  -0.311 -16.002 | Abs.  16.011 [dps] @ t=        1344008[msec]
Gyro values [b-fr]:  -0.364  -0.444 -16.089 | Abs.  16.099 [dps] @ t=        1345208[msec]
Gyro values [b-fr]:  -0.176  -0.358 -15.705 | Abs.  15.710 [dps] @ t=        1346208[msec]
Gyro values [b-fr]:  -0.368  -0.069 -15.475 | Abs.  15.480 [dps] @ t=        1347408[msec]
Gyro values [b-fr]:  -0.413  -0.150 -15.473 | Abs.  15.480 [dps] @ t=        1348608[msec]
Gyro values [b-fr]:  -0.487  -0.292 -15.535 | Abs.  15.545 [dps] @ t=        1349608[msec]
Gyro values [b-fr]:  -0.381  -0.148 -15.986 | Abs.  15.991 [dps] @ t=        1350808[msec]
Gyro values [b-fr]:  -0.273  -0.134 -16.060 | Abs.  16.063 [dps] @ t=        1351808[msec]
Gyro values [b-fr]:  -0.276  -0.345 -16.019 | Abs.  16.025 [dps] @ t=        1353008[msec]
Gyro values [b-fr]:  -0.287  -0.362 -16.017 | Abs.  16.023 [dps] @ t=        1354008[msec]
Gyro values [b-fr]:  -0.454  -0.201 -15.879 | Abs.  15.886 [dps] @ t=        1355208[msec]
Gyro values [b-fr]:  -0.598  -0.257 -16.103 | Abs.  16.116 [dps] @ t=        1356408[msec]
Gyro values [b-fr]:  -0.623  -0.148 -16.082 | Abs.  16.095 [dps] @ t=        1357408[msec]
Gyro values [b-fr]:  -0.508  -0.486 -15.943 | Abs.  15.959 [dps] @ t=        1358608[msec]
Gyro values [b-fr]:  -0.418  -0.548 -15.960 | Abs.  15.975 [dps] @ t=        1359608[msec]
Gyro values [b-fr]:  -0.412  -0.406 -16.014 | Abs.  16.025 [dps] @ t=        1360808[msec]
Gyro values [b-fr]:  -0.381  -0.192 -15.804 | Abs.  15.810 [dps] @ t=        1361808[msec]
Gyro values [b-fr]:  -0.418  -0.129 -15.773 | Abs.  15.779 [dps] @ t=        1363008[msec]
Gyro values [b-fr]:  -0.495  -0.319 -15.798 | Abs.  15.809 [dps] @ t=        1364008[msec]
Gyro values [b-fr]:  -0.514  -0.445 -16.004 | Abs.  16.018 [dps] @ t=        1365208[msec]
Gyro values [b-fr]:  -0.475  -0.369 -16.129 | Abs.  16.140 [dps] @ t=        1366408[msec]
Gyro values [b-fr]:  -0.439  -0.308 -15.890 | Abs.  15.899 [dps] @ t=        1367408[msec]
Gyro values [b-fr]:  -0.429  -0.427 -15.925 | Abs.  15.936 [dps] @ t=        1368608[msec]
Gyro values [b-fr]:  -0.425  -0.381 -15.956 | Abs.  15.966 [dps] @ t=        1369608[msec]
Gyro values [b-fr]:  -0.392  -0.212 -15.524 | Abs.  15.531 [dps] @ t=        1370808[msec]
Gyro values [b-fr]:  -0.410  -0.217 -15.537 | Abs.  15.544 [dps] @ t=        1371808[msec]
Gyro values [b-fr]:  -0.426  -0.172 -15.762 | Abs.  15.769 [dps] @ t=        1373008[msec]
Gyro values [b-fr]:  -0.560  -0.208 -15.977 | Abs.  15.988 [dps] @ t=        1374008[msec]
Gyro values [b-fr]:  -0.513  -0.171 -16.087 | Abs.  16.096 [dps] @ t=        1375208[msec]
Gyro values [b-fr]:  -0.424  -0.307 -16.232 | Abs.  16.241 [dps] @ t=        1376408[msec]
Gyro values [b-fr]:  -0.472  -0.311 -16.038 | Abs.  16.048 [dps] @ t=        1377408[msec]
Gyro values [b-fr]:  -0.339  -0.402 -15.943 | Abs.  15.952 [dps] @ t=        1378608[msec]
Gyro values [b-fr]:  -0.273  -0.199 -15.958 | Abs.  15.962 [dps] @ t=        1379608[msec]
Gyro values [b-fr]:  -0.408  -0.029 -15.865 | Abs.  15.871 [dps] @ t=        1380808[msec]
Gyro values [b-fr]:  -0.556  -0.025 -15.921 | Abs.  15.930 [dps] @ t=        1381808[msec]
Gyro values [b-fr]:  -0.467  -0.200 -16.183 | Abs.  16.191 [dps] @ t=        1383008[msec]
Gyro values [b-fr]:  -0.421  -0.262 -16.132 | Abs.  16.140 [dps] @ t=        1384208[msec]
Gyro values [b-fr]:  -0.485  -0.212 -15.844 | Abs.  15.853 [dps] @ t=        1385208[msec]
Gyro values [b-fr]:  -0.535  -0.170 -15.825 | Abs.  15.835 [dps] @ t=        1386408[msec]
