Gyro values [b-fr]:  -2.359   2.499  -3.563 | Abs.   4.950 [dps] @ t=         259800[msec]
Gyro values [b-fr]:  -2.443   2.464  -2.072 | Abs.   4.041 [dps] @ t=         261000[msec]
Gyro values [b-fr]:  -2.338   2.506  -0.861 | Abs.   3.534 [dps] @ t=         262200[msec]
Gyro values [b-fr]:  -2.373   2.464  -2.009 | Abs.   3.967 [dps] @ t=         263200[msec]
Gyro values [b-fr]:  -2.324   2.485  -2.121 | Abs.   4.009 [dps] @ t=         264400[msec]
Gyro values [b-fr]:  -2.464   2.422  -2.639 | Abs.   4.348 [dps] @ t=         265400[msec]
Gyro values [b-fr]:  -2.366   2.310  -1.680 | Abs.   3.709 [dps] @ t=         266600[msec]
Gyro values [b-fr]:  -2.240   2.324  -2.093 | Abs.   3.847 [dps] @ t=         267600[msec]
Gyro values [b-fr]:  -2.282   2.387  -2.618 | Abs.   4.214 [dps] @ t=         268800[msec]
Gyro values [b-fr]:  -2.408   2.373  -1.281 | Abs.   3.615 [dps] @ t=         269800[msec]
Gyro values [b-fr]:  -2.394   2.324  -0.476 | Abs.   3.370 [dps] @ t=         271000[msec]
Gyro values [b-fr]:  -2.373   2.450  -1.652 | Abs.   3.790 [dps] @ t=         272200[msec]
Gyro values [b-fr]:  -2.331   2.380  -3.458 | Abs.   4.802 [dps] @ t=         273200[msec]
Gyro values [b-fr]:  -2.261   2.282  -3.822 | Abs.   4.993 [dps] @ t=         274400[msec]
Gyro values [b-fr]:  -2.170   2.443  -2.933 | Abs.   4.391 [dps] @ t=         275400[msec]
Gyro values [b-fr]:  -2.310   2.415  -0.567 | Abs.   3.390 [dps] @ t=         276600[msec]
Gyro values [b-fr]:  -2.415   2.429  -2.191 | Abs.   4.066 [dps] @ t=         277600[msec]
Gyro values [b-fr]:  -2.373   2.359  -2.730 | Abs.   4.318 [dps] @ t=         278800[msec]
Gyro values [b-fr]:  -2.380   2.303  -0.462 | Abs.   3.344 [dps] @ t=         280000[msec]
Gyro values [b-fr]:  -2.366   2.443  -0.056 | Abs.   3.401 [dps] @ t=         281000[msec]
Gyro values [b-fr]:  -2.310   2.478  -0.175 | Abs.   3.392 [dps] @ t=         282200[msec]
Gyro values [b-fr]:  -2.331   2.534  -0.462 | Abs.   3.474 [dps] @ t=         283200[msec]
Gyro values [b-fr]:  -2.450   2.478  -1.316 | Abs.   3.725 [dps] @ t=         284400[msec]
Gyro values [b-fr]:  -2.443   2.478  -2.247 | Abs.   4.142 [dps] @ t=         285400[msec]
Gyro values [b-fr]:  -2.387   2.457  -1.967 | Abs.   3.950 [dps] @ t=         286600[msec]
Gyro values [b-fr]:  -2.387   2.352  -1.904 | Abs.   3.854 [dps] @ t=         287600[msec]
Gyro values [b-fr]:  -2.380   2.471  -3.220 | Abs.   4.705 [dps] @ t=         288800[msec]
Gyro values [b-fr]:  -2.359   2.499  -2.863 | Abs.   4.473 [dps] @ t=         290000[msec]
Gyro values [b-fr]:  -2.422   2.478  -3.521 | Abs.   4.940 [dps] @ t=         291000[msec]
Gyro values [b-fr]:  -2.324   2.513  -4.522 | Abs.   5.671 [dps] @ t=         292200[msec]
Gyro values [b-fr]:  -2.352   2.660  -4.396 | Abs.   5.651 [dps] @ t=         293200[msec]
Gyro values [b-fr]:  -2.289   2.583  -3.045 | Abs.   4.603 [dps] @ t=         294400[msec]
Gyro values [b-fr]:  -2.226   2.324   0.077 | Abs.   3.219 [dps] @ t=         295400[msec]
Gyro values [b-fr]:  -2.226   2.422  -0.595 | Abs.   3.343 [dps] @ t=         296600[msec]
Gyro values [b-fr]:  -2.226   2.387  -1.470 | Abs.   3.580 [dps] @ t=         297600[msec]
Gyro values [b-fr]:  -2.366   2.415  -2.499 | Abs.   4.204 [dps] @ t=         298800[msec]
Gyro values [b-fr]:  -2.492   2.415  -3.906 | Abs.   5.225 [dps] @ t=         300000[msec]
Gyro values [b-fr]:  -2.513   2.226  -2.254 | Abs.   4.044 [dps] @ t=         301000[msec]
Gyro values [b-fr]:  -2.506   2.310  -2.135 | Abs.   4.022 [dps] @ t=         302200[msec]
Gyro values [b-fr]:  -2.310   2.443  -1.855 | Abs.   3.840 [dps] @ t=         303200[msec]
Gyro values [b-fr]:  -2.415   2.338  -2.310 | Abs.   4.079 [dps] @ t=         304400[msec]
Gyro values [b-fr]:  -2.366   2.366  -1.785 | Abs.   3.792 [dps] @ t=         305400[msec]
Gyro values [b-fr]:  -2.317   2.513  -2.604 | Abs.   4.297 [dps] @ t=         306600[msec]
Gyro values [b-fr]:  -2.331   2.324  -1.267 | Abs.   3.527 [dps] @ t=         307800[msec]
Gyro values [b-fr]:  -2.436   2.268  -1.764 | Abs.   3.767 [dps] @ t=         308800[msec]
Gyro values [b-fr]:  -2.555   2.310  -2.758 | Abs.   4.413 [dps] @ t=         310000[msec]
Gyro values [b-fr]:  -2.443   2.415  -2.275 | Abs.   4.120 [dps] @ t=         311000[msec]
Gyro values [b-fr]:  -2.282   2.247  -3.143 | Abs.   4.487 [dps] @ t=         312200[msec]
Gyro values [b-fr]:  -2.310   2.275  -3.017 | Abs.   4.429 [dps] @ t=         313200[msec]
Gyro values [b-fr]:  -2.436   2.345  -1.939 | Abs.   3.898 [dps] @ t=         314400[msec]
Gyro values [b-fr]:  -2.373   2.345   0.147 | Abs.   3.339 [dps] @ t=         315600[msec]
Gyro values [b-fr]:  -2.247   2.541  -1.428 | Abs.   3.680 [dps] @ t=         316600[msec]
Gyro values [b-fr]:  -2.352   2.632  -4.004 | Abs.   5.338 [dps] @ t=         317800[msec]
Gyro values [b-fr]:  -2.534   2.352  -3.325 | Abs.   4.797 [dps] @ t=         318800[msec]
Gyro values [b-fr]:  -2.429   2.359  -2.002 | Abs.   3.934 [dps] @ t=         320000[msec]
Gyro values [b-fr]:  -2.359   2.471  -1.596 | Abs.   3.771 [dps] @ t=         321000[msec]
Gyro values [b-fr]:  -2.352   2.534  -1.862 | Abs.   3.927 [dps] @ t=         322200[msec]
Gyro values [b-fr]:  -2.520   2.471  -1.582 | Abs.   3.868 [dps] @ t=         323200[msec]
Gyro values [b-fr]:  -2.485   2.450  -1.148 | Abs.   3.674 [dps] @ t=         324400[msec]
Gyro values [b-fr]:  -2.408   2.499  -2.541 | Abs.   4.301 [dps] @ t=         325600[msec]
Gyro values [b-fr]:  -2.317   2.464  -2.625 | Abs.   4.281 [dps] @ t=         326600[msec]
Gyro values [b-fr]:  -2.240   2.520  -4.725 | Abs.   5.805 [dps] @ t=         327800[msec]
Gyro values [b-fr]:  -2.240   2.583  -3.402 | Abs.   4.823 [dps] @ t=         328800[msec]
Gyro values [b-fr]:  -2.282   2.541  -2.254 | Abs.   4.092 [dps] @ t=         330000[msec]
Gyro values [b-fr]:  -2.387   2.492  -2.898 | Abs.   4.506 [dps] @ t=         331000[msec]
Gyro values [b-fr]:  -2.569   2.373  -3.570 | Abs.   4.998 [dps] @ t=         332200[msec]
Gyro values [b-fr]:  -2.450   2.478  -3.164 | Abs.   4.707 [dps] @ t=         333400[msec]
Gyro values [b-fr]:  -2.184   2.422  -1.785 | Abs.   3.718 [dps] @ t=         334400[msec]
Gyro values [b-fr]:  -2.240   2.303  -3.682 | Abs.   4.887 [dps] @ t=         335600[msec]
Gyro values [b-fr]:  -2.324   2.310  -2.849 | Abs.   4.342 [dps] @ t=         336600[msec]
Gyro values [b-fr]:  -2.492   2.373  -2.632 | Abs.   4.332 [dps] @ t=         337800[msec]
Gyro values [b-fr]:  -2.415   2.429  -3.927 | Abs.   5.211 [dps] @ t=         338800[msec]
Gyro values [b-fr]:  -2.429   2.429  -2.877 | Abs.   4.481 [dps] @ t=         340000[msec]
Gyro values [b-fr]:  -2.373   2.366  -2.184 | Abs.   4.000 [dps] @ t=         341000[msec]
Gyro values [b-fr]:  -2.534   2.296  -2.555 | Abs.   4.269 [dps] @ t=         342200[msec]
Gyro values [b-fr]:  -2.548   2.394  -3.192 | Abs.   4.734 [dps] @ t=         343400[msec]
Gyro values [b-fr]:  -2.324   2.289  -2.219 | Abs.   3.945 [dps] @ t=         344400[msec]
Gyro values [b-fr]:  -2.219   2.324  -2.723 | Abs.   4.212 [dps] @ t=         345600[msec]
Gyro values [b-fr]:  -2.415   2.464  -2.359 | Abs.   4.180 [dps] @ t=         346600[msec]
Gyro values [b-fr]:  -2.464   2.387  -2.009 | Abs.   3.976 [dps] @ t=         347800[msec]
Gyro values [b-fr]:  -2.485   2.401  -2.933 | Abs.   4.532 [dps] @ t=         348800[msec]
Gyro values [b-fr]:  -2.352   2.338  -2.758 | Abs.   4.313 [dps] @ t=         350000[msec]
Gyro values [b-fr]:  -2.338   2.205  -2.450 | Abs.   4.041 [dps] @ t=         351000[msec]
Gyro values [b-fr]:  -2.422   2.345  -3.521 | Abs.   4.875 [dps] @ t=         352200[msec]
Gyro values [b-fr]:  -2.387   2.380  -2.534 | Abs.   4.217 [dps] @ t=         353400[msec]
Gyro values [b-fr]:  -2.373   2.394  -2.464 | Abs.   4.175 [dps] @ t=         354400[msec]
Gyro values [b-fr]:  -2.520   2.429  -3.472 | Abs.   4.930 [dps] @ t=         355600[msec]
Gyro values [b-fr]:  -2.422   2.450  -2.744 | Abs.   4.404 [dps] @ t=         356600[msec]
Gyro values [b-fr]:  -2.534   2.499  -1.743 | Abs.   3.963 [dps] @ t=         357800[msec]
